灿鸿_舟山,,,,,,,,,,,,
时间1,实测,时间2,频谱4,频谱6,频谱8,频谱10,频谱12,,,,,
,,2021/7/15 7:00,2.09288,2.151501843,2.03914331,2.068454232,2.102650307,,,,,
,,2021/7/15 8:00,2.04542,2.047736876,2.043296197,2.044454635,2.045806146,,,,,
,,2021/7/15 9:00,1.99956,1.961954099,2.034032076,2.015229126,1.99329235,,,,,
,,2021/7/15 10:00,1.95528,2.004397781,1.910255368,1.934814258,1.963466297,,,,,
,,2021/7/15 11:00,1.91253,1.946067636,1.881787167,1.898555985,1.918119606,,,,,
,,2021/7/15 12:00,1.87122,1.802115937,1.934565391,1.90001336,1.859702656,,,,,
,,2021/7/15 13:00,1.83128,1.96544672,1.70829384,1.7753772,1.85364112,,,,,
,,2021/7/15 14:00,1.7926,1.969618858,1.630332714,1.718842143,1.822103143,,,,,
,,2021/7/15 15:00,1.75509,1.825920604,1.690161947,1.725577249,1.766895101,,,,,
,,2021/7/15 16:00,1.71867,1.619522422,1.80955528,1.759981491,1.702145404,,,,,
,,2021/7/15 17:00,1.68327,1.872913328,1.509430282,1.604251947,1.714877221,,,,,
,,2021/7/15 18:00,1.64882,1.806262668,1.504497555,1.583218889,1.675060445,,,,,
,,2021/7/15 19:00,1.6153,1.531516216,1.692101802,1.65020991,1.601336036,,,,,
,,2021/7/15 20:00,1.58266,1.74651499,1.432459593,1.514387088,1.609969165,,,,,
,,2021/7/15 21:00,1.55089,1.694829285,1.418945656,1.490915298,1.574879881,,,,,
,,2021/7/15 22:00,1.51995,1.524574738,1.515710657,1.518023026,1.52072079,,,,,
,,2021/7/15 23:00,1.48985,1.444531839,1.531391647,1.508732567,1.482296973,,,,,
,,2021/7/16 0:00,1.46055,1.363186784,1.549799614,1.501118007,1.444322797,,,,,
,,2021/7/16 1:00,1.43203,1.533522699,1.338995026,1.389741376,1.44894545,,,,,
,,2021/7/16 2:00,1.40426,1.495560166,1.320568181,1.366218264,1.419476694,,,,,
,,2021/7/16 3:00,1.3772,1.575374108,1.195540401,1.294627455,1.410229018,,,,,
,,2021/7/16 4:00,1.3508,1.420512728,1.286896666,1.32175303,1.362418788,,,,,
,,2021/7/16 5:00,1.325,1.535371807,1.132159177,1.237345081,1.360061968,,,,,
,,2021/7/16 6:00,1.29972,1.263006305,1.333374221,1.315017373,1.293601051,,,,,
,,2021/7/16 7:00,1.27492,1.271016768,1.278497962,1.276546347,1.274269461,,,,,
,,2021/7/16 8:00,1.25054,1.416445826,1.09845966,1.181412573,1.278190971,,,,,
,,2021/7/16 9:00,1.22653,1.437493623,1.033146679,1.138628491,1.261690604,,,,,
,,2021/7/16 10:00,1.20286,1.298948282,1.114779075,1.162823216,1.218874714,,,,,
,,2021/7/16 11:00,1.17949,1.323708344,1.047289852,1.119399024,1.203526391,,,,,
,,2021/7/16 12:00,1.1564,1.194966295,1.121047563,1.140330711,1.162827716,,,,,
,,2021/7/16 13:00,1.13357,1.28288327,0.996699503,1.071356138,1.158455545,,,,,
,,2021/7/16 14:00,1.11097,1.043716887,1.172618687,1.138992131,1.099761148,,,,,
,,2021/7/16 15:00,1.08862,1.215970593,0.971881957,1.035557253,1.109845099,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
