ID,Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
1868,20210724.19,121.802,31.9971,5.0454,-10.368,-9.1449,1.28901,4.2936,195,25.9272,202.225,5.0084,4.2936,4.2936,5.0084
1869,20210724.2,121.802,31.9971,5.0454,-10.1481,-9.6802,1.31141,4.2993,195,26.4823,203.426,5.0084,4.2993,4.2993,5.0084
1870,20210724.21,121.802,31.9971,5.0454,-10.832,-10.764,1.33872,4.3052,195,27.0088,204.573,5.0084,4.3052,4.3052,5.0084
1871,20210724.22,121.802,31.9971,5.0454,-12.6317,-9.8594,1.38477,4.326,195,27.2052,205.235,5.0084,4.326,4.326,5.0084
1872,20210724.23,121.802,31.9971,5.0454,-12.1745,-10.4509,1.43654,4.3676,195,27.393,205.353,5.0084,4.3676,4.3676,5.0084
1873,20210725,121.802,31.9971,5.0454,-12.8603,-9.4652,1.47403,4.4325,195,27.4114,205.54,5.0084,4.4325,4.4325,5.0084
1874,20210725.01,121.802,31.9971,5.0454,-14.5338,-9.4644,1.5261,4.485,195,27.3523,205.266,5.0084,4.485,4.485,5.0084
1875,20210725.02,121.802,31.9971,5.0454,-15.3256,-8.3896,1.58219,4.5549,195,27.3057,204.629,5.0084,4.555,4.555,5.0084
1876,20210725.03,121.802,31.9971,5.0454,-15.3731,-7.2938,1.63012,4.6435,185,27.0843,203.929,5.0084,4.6435,4.6435,5.0084
1877,20210725.04,121.802,31.9971,5.0454,-15.7364,-6.6674,1.67141,4.7372,185,26.8586,203.22,5.0084,4.7372,4.7372,5.0084
1878,20210725.05,121.802,31.9971,5.0454,-15.5578,-6.3499,1.71154,4.8297,185,26.5484,202.643,5.0084,4.8297,4.8297,5.0084
1879,20210725.06,121.802,31.9971,5.0454,-14.692,-6.3616,1.73736,4.9386,195,26.1653,202.136,5.5063,4.9386,4.9386,5.5063
1880,20210725.07,121.802,31.9971,5.0454,-15.0182,-6.2629,1.76371,5.0324,195,25.6957,201.694,5.5063,5.0324,5.0324,5.5063
1881,20210725.08,121.802,31.9971,5.0454,-15.2402,-6.8505,1.78784,5.1164,195,25.2548,201.188,5.5063,5.1164,5.1164,5.5063
1882,20210725.09,121.802,31.9971,5.0454,-15.362,-7.3878,1.81033,5.1935,195,24.8256,200.73,5.5063,5.1935,5.1935,5.5063
1883,20210725.1,121.802,31.9971,5.0454,-16.404,-7.0388,1.83346,5.2613,195,24.4061,200.199,5.5063,5.2613,5.2613,5.5063
1884,20210725.11,121.802,31.9971,5.0454,-15.8058,-7.4483,1.85107,5.3335,195,24.0009,199.755,5.5063,5.3335,5.3335,5.5063
1885,20210725.12,121.802,31.9971,5.0454,-16.1285,-7.257,1.86534,5.4028,195,23.6087,199.366,6.0537,5.4028,5.4028,6.0537
1886,20210725.13,121.802,31.9971,5.0454,-17.0872,-5.3513,1.88011,5.4694,195,23.2167,198.888,6.0537,5.4694,5.4694,6.0537
1887,20210725.14,121.802,31.9971,5.0454,-16.3572,-4.4955,1.88976,5.5484,195,22.8087,198.366,6.0537,5.5484,5.5484,6.0537
1888,20210725.15,121.802,31.9971,5.0454,-15.9503,-3.826,1.89733,5.6366,195,22.367,197.798,6.0537,5.6366,5.6366,6.0537
1889,20210725.16,121.802,31.9971,5.0454,-15.9381,-2.6132,1.90652,5.7348,195,21.8708,197.165,6.0537,5.7348,5.7348,6.0537
1890,20210725.17,121.802,31.9971,5.0454,-16.5999,-1.5678,1.919,5.833,195,21.323,196.49,7.3171,5.833,5.833,7.3171
1891,20210725.18,121.802,31.9971,5.0454,-16.7368,-0.927,1.93018,5.928,195,20.7536,195.866,7.3171,5.928,5.928,7.3171
1892,20210725.19,121.802,31.9971,5.0454,-16.495,-1.4163,1.93757,6.0164,195,20.1913,195.353,7.3171,6.0164,6.0164,7.3171
1893,20210725.2,121.802,31.9971,5.0454,-16.0177,-1.4127,1.94152,6.0974,195,19.6572,194.942,7.3171,6.0974,6.0974,7.3171
1894,20210725.21,121.802,31.9971,5.0454,-16.1198,-0.7702,1.94489,6.1645,195,19.1702,194.583,7.3171,6.1645,6.1645,7.3171
1895,20210725.22,121.802,31.9971,5.0454,-16.3303,1.4732,1.94766,6.2171,195,18.7548,194.222,7.3171,6.2171,6.2171,7.3171
1896,20210725.23,121.802,31.9971,5.0454,-16.1231,1.177,1.94873,6.2625,195,18.3776,193.905,7.3171,6.2625,6.2625,7.3171
1897,20210726,121.802,31.9971,5.0454,-16.3095,1.6577,1.9498,6.2943,195,18.0639,193.59,8.0444,6.2942,6.2942,8.0444
1898,20210726.01,121.802,31.9971,5.0454,-16.3473,2.4726,1.94996,6.3154,195,17.8178,193.266,8.8441,6.3154,6.3154,8.8441
1899,20210726.02,121.802,31.9971,5.0454,-16.128,3.4818,1.94892,6.3299,195,17.63,192.93,8.8441,6.3299,6.3299,8.8441
1900,20210726.03,121.802,31.9971,5.0454,-15.562,4.8338,1.94677,6.344,195,17.4875,192.584,8.8441,6.344,6.344,8.8441
1901,20210726.04,121.802,31.9971,5.0454,-14.7584,5.3565,1.94426,6.3684,195,17.3459,192.27,8.8441,6.3684,6.3684,8.8441
1902,20210726.05,121.802,31.9971,5.0454,-14.4041,5.8937,1.9434,6.3994,195,17.2069,191.988,8.8441,6.3994,6.3994,8.8441
1903,20210726.06,121.802,31.9971,5.0454,-14.168,7.1576,1.94363,6.4317,195,17.0957,191.727,8.8441,6.4317,6.4317,8.8441
1904,20210726.07,121.802,31.9971,5.0454,-13.3538,7.5823,1.94079,6.4697,195,16.9856,191.528,8.8441,6.4697,6.4697,8.8441
1905,20210726.08,121.802,31.9971,5.0454,-12.6953,6.7563,1.93463,6.5051,195,16.8708,191.393,8.8441,6.5051,6.5051,8.8441
1906,20210726.09,121.802,31.9971,5.0454,-13.1154,6.5561,1.92848,6.5142,195,16.8264,191.232,8.8441,6.5142,6.5142,8.8441
1907,20210726.1,121.802,31.9971,5.0454,-14.123,6.1103,1.92351,6.4918,195,16.8614,191.01,8.8441,6.4918,6.4918,8.8441
1908,20210726.11,121.802,31.9971,5.0454,-14.402,6.1622,1.91833,6.4518,195,16.9514,190.728,8.0444,6.4518,6.4518,8.0444
1909,20210726.12,121.802,31.9971,5.0454,-13.4865,6.0874,1.91047,6.4173,195,17.0244,190.467,8.0444,6.4173,6.4173,8.0444
1910,20210726.13,121.802,31.9971,5.0454,-12.4081,5.4069,1.90014,6.3952,195,17.0493,190.293,8.0444,6.3952,6.3952,8.0444
1911,20210726.14,121.802,31.9971,5.0454,-12.8542,6.6012,1.89324,6.3618,195,17.1437,190.118,8.0444,6.3618,6.3618,8.0444
1912,20210726.15,121.802,31.9971,5.0454,-12.4026,7.3411,1.885,6.3367,195,17.2641,189.962,8.0444,6.3367,6.3367,8.0444
1913,20210726.16,121.802,31.9971,5.0454,-12.3766,7.4386,1.87291,6.3131,195,17.4012,189.716,8.0444,6.3131,6.3131,8.0444
1914,20210726.17,121.802,31.9971,5.0454,-13.0785,7.4352,1.86368,6.2563,195,17.6519,189.411,8.0444,6.2563,6.2563,8.0444
1915,20210726.18,121.802,31.9971,5.0454,-13.4804,7.9945,1.85844,6.1856,195,17.9218,188.971,8.0444,6.1856,6.1856,8.0444
1916,20210726.19,121.802,31.9971,5.0454,-12.3423,8.4018,1.85213,6.1349,195,18.1083,188.586,8.0444,6.1349,6.1349,8.0444
1917,20210726.2,121.802,31.9971,5.0454,-11.1525,9.6953,1.84202,6.1018,195,18.3062,188.306,8.0444,6.1018,6.1018,8.0444
1918,20210726.21,121.802,31.9971,5.0454,-10.379,10.4856,1.82892,6.0829,195,18.5622,188.09,8.0444,6.0829,6.0829,8.0444
1919,20210726.22,121.802,31.9971,5.0454,-7.6351,11.2225,1.80613,6.0949,195,18.8095,188.001,8.0444,6.0949,6.0949,8.0444
1920,20210726.23,121.802,31.9971,5.0454,-9.2892,9.5923,1.78107,6.0917,195,19.1108,187.799,7.3171,6.0917,6.0917,7.3171
1921,20210727,121.802,31.9971,5.0454,-10.3557,8.6458,1.75869,6.0522,195,19.4606,187.291,7.3171,6.0522,6.0522,7.3171
1922,20210727.01,121.802,31.9971,5.0454,-11.1136,8.057,1.73791,5.9672,195,19.8374,186.485,7.3171,5.9672,5.9672,7.3171
1923,20210727.02,121.802,31.9971,5.0454,-10.813,7.8457,1.71737,5.8645,195,20.1558,185.622,7.3171,5.8645,5.8645,7.3171
1924,20210727.03,121.802,31.9971,5.0454,-10.6192,9.0324,1.70011,5.7548,195,20.5549,184.762,7.3171,5.7548,5.7548,7.3171
1925,20210727.04,121.802,31.9971,5.0454,-9.5354,9.1475,1.68452,5.6869,195,20.8286,184.173,7.3171,5.6869,5.6869,7.3171
1926,20210727.05,121.802,31.9971,5.0454,-8.9794,9.2306,1.66385,5.6657,185,21.0641,183.915,7.3171,5.6657,5.6657,7.3171
1927,20210727.06,121.802,31.9971,5.0454,-9.6503,9.5402,1.65275,5.6383,185,21.4423,183.618,7.3171,5.6383,5.6383,7.3171
1928,20210727.07,121.802,31.9971,5.0454,-10.0568,8.1245,1.65035,5.6305,185,21.4735,183.547,7.3171,5.6305,5.6305,7.3171
1929,20210727.08,121.802,31.9971,5.0454,-10.3849,7.7079,1.64666,5.6107,185,21.5349,183.583,7.3171,5.6107,5.6107,7.3171
1930,20210727.09,121.802,31.9971,5.0454,-10.6816,7.3997,1.63952,5.5824,185,21.5314,183.615,7.3171,5.5824,5.5824,7.3171
1931,20210727.1,121.802,31.9971,5.0454,-10.9191,6.7938,1.63365,5.539,185,21.5036,183.634,7.3171,5.539,5.539,7.3171
1932,20210727.11,121.802,31.9971,5.0454,-11.0821,6.6239,1.62884,5.5063,185,21.3756,183.745,7.3171,5.5063,5.5063,7.3171
1933,20210727.12,121.802,31.9971,5.0454,-11.096,6.8539,1.62835,5.4682,185,21.3205,183.801,7.3171,5.4682,5.4682,7.3171
1934,20210727.13,121.802,31.9971,5.0454,-10.5301,7.3586,1.62507,5.4558,185,21.2209,183.972,7.3171,5.4558,5.4558,7.3171
1935,20210727.14,121.802,31.9971,5.0454,-10.2868,7.609,1.6179,5.449,185,21.2625,184.163,7.3171,5.449,5.449,7.3171
1936,20210727.15,121.802,31.9971,5.0454,-10.186,7.6069,1.60908,5.4539,185,21.2908,184.427,7.3171,5.4539,5.4539,7.3171
1937,20210727.16,121.802,31.9971,5.0454,-10.0587,7.3628,1.5947,5.4443,195,21.4127,184.606,7.3171,5.4443,5.4443,7.3171
1938,20210727.17,121.802,31.9971,5.0454,-9.793,7.409,1.5694,5.4207,195,21.5726,184.675,6.6554,5.4207,5.4207,6.6554
1939,20210727.18,121.802,31.9971,5.0454,-9.3886,7.8513,1.53812,5.3682,195,21.8933,184.502,6.6554,5.3682,5.3682,6.6554
1940,20210727.19,121.802,31.9971,5.0454,-8.9391,8.3463,1.50149,5.3156,195,22.2263,184.198,6.6554,5.3156,5.3156,6.6554
1941,20210727.2,121.802,31.9971,5.0454,-8.7182,8.2531,1.46448,5.2512,195,22.6056,183.791,6.6554,5.2512,5.2512,6.6554
1942,20210727.21,121.802,31.9971,5.0454,-8.6756,8.1008,1.42856,5.1962,195,22.8856,183.363,6.6554,5.1962,5.1962,6.6554
1943,20210727.22,121.802,31.9971,5.0454,-8.5526,7.4072,1.39576,5.1334,195,23.0872,182.975,6.6554,5.1334,5.1334,6.6554
1944,20210727.23,121.802,31.9971,5.0454,-8.1868,7.9488,1.3625,5.0802,195,23.3441,182.588,6.6554,5.0802,5.0802,6.6554
1945,20210728,121.802,31.9971,5.0454,-8.1548,7.5919,1.33456,5.0231,195,23.5868,182.251,6.6554,5.0231,5.0231,6.6554
1946,20210728.01,121.802,31.9971,5.0454,-8.285,6.7136,1.31164,4.9975,195,23.6305,182.327,6.6554,4.9975,4.9975,6.6554
1947,20210728.02,121.802,31.9971,5.0454,-8.4876,6.8762,1.29721,4.9569,195,23.9004,182.447,6.6554,4.9569,4.9569,6.6554
1948,20210728.03,121.802,31.9971,5.0454,-8.1709,7.0612,1.28561,4.931,195,24.1153,182.641,6.6554,4.931,4.931,6.6554
1949,20210728.04,121.802,31.9971,5.0454,-7.5257,7.6082,1.26738,4.8994,195,24.5008,182.787,6.6554,4.8994,4.8994,6.6554
1950,20210728.05,121.802,31.9971,5.0454,-7.4641,7.7072,1.2445,4.8757,195,24.9019,182.854,6.6554,4.8757,4.8757,6.6554
1951,20210728.06,121.802,31.9971,5.0454,-7.6357,7.7483,1.22668,4.8303,195,25.289,182.641,6.6554,4.8303,4.8303,6.6554
1952,20210728.07,121.802,31.9971,5.0454,-7.7488,7.6781,1.21147,4.7833,195,25.6246,182.313,6.0537,4.7833,4.7833,6.0537
1953,20210728.08,121.802,31.9971,5.0454,-7.8186,7.0727,1.19523,4.7354,195,25.789,182.033,6.0537,4.7354,4.7354,6.0537
1954,20210728.09,121.802,31.9971,5.0454,-7.101,7.4783,1.17349,4.6994,195,26.0405,181.847,6.0537,4.6994,4.6994,6.0537
1955,20210728.1,121.802,31.9971,5.0454,-6.8377,6.7679,1.1436,4.6754,195,26.1458,181.87,6.0537,4.6754,4.6754,6.0537
1956,20210728.11,121.802,31.9971,5.0454,-7.131,6.545,1.11586,4.6438,195,26.3279,181.881,6.0537,4.6438,4.6438,6.0537
1957,20210728.12,121.802,31.9971,5.0454,-7.0117,6.7139,1.09619,4.5959,195,26.4742,181.687,6.0537,4.5959,4.5959,6.0537
1958,20210728.13,121.802,31.9971,5.0454,-6.4103,7.5154,1.07673,4.5449,195,26.9023,181.326,6.0537,4.5449,4.5449,6.0537
1959,20210728.14,121.802,31.9971,5.0454,-6.1099,7.4413,1.05421,4.5033,195,27.261,181.044,6.0537,4.5033,4.5033,6.0537
1960,20210728.15,121.802,31.9971,5.0454,-5.6176,7.7655,1.03279,4.4574,195,27.6777,180.645,6.0537,4.4574,4.4574,6.0537
1961,20210728.16,121.802,31.9971,5.0454,-5.5366,8.2942,1.0146,4.3969,195,28.2362,179.923,6.0537,4.3969,4.3969,6.0537
1962,20210728.17,121.802,31.9971,5.0454,-5.6564,8.3837,1.00553,4.3218,195,28.7239,178.756,6.0537,4.3218,4.3218,6.0537
1963,20210728.18,121.802,31.9971,5.0454,-5.6604,8.4514,0.99825,4.2565,195,29.0921,177.598,6.0537,4.2565,4.2565,6.0537
1964,20210728.19,121.802,31.9971,5.0454,-5.4244,8.5189,0.99146,4.2033,195,29.3466,176.523,6.0537,4.2033,4.2033,6.0537
1965,20210728.2,121.802,31.9971,5.0454,-5.1478,8.4663,0.97883,4.1731,195,29.4989,175.849,6.0537,4.1731,4.1731,6.0537
1966,20210728.21,121.802,31.9971,5.0454,-4.5396,8.4473,0.96246,4.1536,195,29.6286,175.383,6.0537,4.1536,4.1536,6.0537
1967,20210728.22,121.802,31.9971,5.0454,-4.0598,7.4393,0.93282,4.1719,195,29.4683,175.859,5.5063,4.1719,4.1719,5.5063
1968,20210728.23,121.802,31.9971,5.0454,-4.019,7.901,0.90635,4.1537,195,29.738,175.772,5.5063,4.1537,4.1537,5.5063
1969,20210729,121.802,31.9971,5.0454,-3.7148,8.6902,0.89189,4.0797,195,30.2601,174.856,5.5063,4.0797,4.0797,5.5063
1970,20210729.01,121.802,31.9971,5.0454,-3.2443,8.5049,0.87444,4.0362,195,30.5214,174.342,5.5063,4.0362,4.0362,5.5063
1971,20210729.02,121.802,31.9971,5.0454,-2.7941,8.5444,0.85384,3.9969,195,30.9044,173.954,5.5063,3.9969,3.9969,5.5063
1972,20210729.03,121.802,31.9971,5.0454,-2.7302,8.1718,0.83318,3.9651,195,31.0638,173.596,5.5063,3.9651,3.9651,5.5063
1973,20210729.04,121.802,31.9971,5.0454,-2.9512,7.8624,0.81276,3.9174,195,31.1674,172.9,5.5063,3.9174,3.9174,5.5063
1974,20210729.05,121.802,31.9971,5.0454,-3.0146,7.4168,0.78983,3.8722,195,30.9989,172.13,5.5063,3.8722,3.8722,5.5063
1975,20210729.06,121.802,31.9971,5.0454,-2.7133,7.2099,0.76484,3.8255,185,30.7792,171.231,5.5063,3.8256,3.8256,5.5063
1976,20210729.07,121.802,31.9971,5.0454,-2.2747,6.7991,0.73429,3.7984,185,30.3584,170.688,5.5063,3.7984,3.7984,5.5063
1977,20210729.08,121.802,31.9971,5.0454,-2.2611,6.1607,0.70031,3.7765,185,29.8738,170.372,5.5063,3.7765,3.7765,5.5063
1978,20210729.09,121.802,31.9971,5.0454,-0.9415,6.2568,0.66151,3.7475,185,29.6669,170.484,5.5063,3.7475,3.7475,5.5063
1979,20210729.1,121.802,31.9971,5.0454,-0.2731,5.3145,0.61753,3.7854,185,29.1089,171.518,5.5063,3.7854,3.7854,5.5063
1980,20210729.11,121.802,31.9971,5.0454,-0.3195,5.1121,0.58043,3.7704,185,28.8618,172.172,5.0084,3.7704,3.7704,5.0084
1981,20210729.12,121.802,31.9971,5.0454,-0.144,5.1326,0.55029,3.7036,185,29.1393,172.468,5.0084,3.7036,3.7036,5.0084
1982,20210729.13,121.802,31.9971,5.0454,0.0904,4.7449,0.52288,3.6559,185,29.2211,173.23,5.0084,3.6559,3.6559,5.0084
1983,20210729.14,121.802,31.9971,5.0454,0.7028,4.1719,0.4985,3.6713,185,28.9798,174.443,5.0084,3.6713,3.6713,5.0084
1984,20210729.15,121.802,31.9971,5.0454,1.5474,3.3679,0.47727,3.7312,185,28.2433,175.876,5.0084,3.7312,3.7312,5.0084
1985,20210729.16,121.802,31.9971,5.0454,2.3814,2.4179,0.45762,3.8161,185,27.1545,177.289,5.0084,3.8161,3.8161,5.0084
1986,20210729.17,121.802,31.9971,5.0454,2.9341,1.3147,0.4381,3.9182,185,25.7658,178.613,5.0084,3.9182,3.9182,5.0084
1987,20210729.18,121.802,31.9971,5.0454,3.0547,0.6177,0.41867,4.0225,185,24.2628,179.777,5.0084,4.0225,4.0225,5.0084
1988,20210729.19,121.802,31.9971,5.0454,3.1656,0.2997,0.39999,4.1053,185,22.9023,180.721,5.0084,4.1053,4.1053,5.0084
1989,20210729.2,121.802,31.9971,5.0454,3.1865,0.0924,0.38278,4.1566,185,21.8117,181.457,5.0084,4.1566,4.1566,5.0084
1990,20210729.21,121.802,31.9971,5.0454,3.2575,0.0608,0.36777,4.1694,185,21.1489,182.074,5.0084,4.1694,4.1694,5.0084
1991,20210729.22,121.802,31.9971,5.0454,2.797,0.3793,0.35522,4.1606,185,20.6158,182.583,5.0084,4.1606,4.1606,5.0084
1992,20210729.23,121.802,31.9971,5.0454,2.6775,0.4368,0.34491,4.1312,185,20.3864,183.053,5.0084,4.1312,4.1312,5.0084
1993,20210730,121.802,31.9971,5.0454,2.6562,0.3254,0.33596,4.063,185,20.8392,183.557,5.0084,4.063,4.063,5.0084
1994,20210730.01,121.802,31.9971,5.0454,2.504,0.6444,0.32727,3.9601,185,22.0078,184.108,5.0084,3.9601,3.9601,5.0084
1995,20210730.02,121.802,31.9971,5.0454,2.3961,0.948,0.31829,3.8174,185,24.0169,184.725,5.0084,3.8174,3.8174,5.0084
1996,20210730.03,121.802,31.9971,5.0454,2.1952,1.2057,0.30869,3.6475,185,26.6389,185.423,5.0084,3.6475,3.6475,5.0084
1997,20210730.04,121.802,31.9971,5.0454,1.8005,1.6189,0.2985,3.4695,185,29.6093,186.127,5.0084,3.4695,3.4695,5.0084
1998,20210730.05,121.802,31.9971,5.0454,1.4003,1.8695,0.28788,3.3096,185,32.6013,186.442,5.0084,3.3096,3.3096,5.0084
1999,20210730.06,121.802,31.9971,5.0454,0.971,1.7269,0.27584,3.2436,185,34.3564,186.136,5.0084,3.2436,3.2436,5.0084
2000,20210730.07,121.802,31.9971,5.0454,0.2697,1.8811,0.26321,3.2096,185,34.8853,185.15,5.0084,3.2096,3.2096,5.0084
2001,20210730.08,121.802,31.9971,5.0454,-0.6268,2.2663,0.25289,3.0836,175,35.6794,183.23,5.0084,3.0836,3.0836,5.0084
2002,20210730.09,121.802,31.9971,5.0454,-1.2061,2.8505,0.24593,2.8977,175,36.8286,180.07,5.0084,2.8977,2.8977,5.0084
2003,20210730.1,121.802,31.9971,5.0454,-2.1007,2.6162,0.2409,2.7304,175,37.4183,176.81,5.0084,2.7304,2.7304,5.0084
2004,20210730.11,121.802,31.9971,5.0454,-2.1372,3.4198,0.24065,2.4799,175,38.6343,171.997,5.0084,2.4799,2.4799,5.0084
2005,20210730.12,121.802,31.9971,5.0454,-1.8453,3.9958,0.24346,2.2641,175,39.6573,166.862,5.0084,2.2641,2.2641,5.0084
2006,20210730.13,121.802,31.9971,5.0454,-1.2442,4.2663,0.24702,2.1377,175,40.1205,162.098,5.0084,2.1377,2.1377,5.0084
2007,20210730.14,121.802,31.9971,5.0454,-0.8775,4.3354,0.25115,2.0608,175,40.0741,157.848,5.0084,2.0608,2.0608,5.0084
2008,20210730.15,121.802,31.9971,5.0454,-0.5207,4.3483,0.25695,1.9872,175,39.9987,153.851,5.0084,1.9872,1.9872,5.0084
2009,20210730.16,121.802,31.9971,5.0454,-0.4251,3.7021,0.25957,1.9603,175,39.008,152.385,5.0084,1.9603,1.9603,5.0084
2010,20210730.17,121.802,31.9971,5.0454,-0.6394,2.9453,0.25666,1.9757,175,37.4326,153.164,5.0084,1.9757,1.9757,5.0084
2011,20210730.18,121.802,31.9971,5.0454,-0.726,2.543,0.25115,2.0221,175,35.7492,154.463,5.0084,2.0221,2.0221,5.0084
2012,20210730.19,121.802,31.9971,5.0454,-0.7753,1.7391,0.24212,2.0813,175,34.3057,156.307,5.0084,2.0813,2.0813,5.0084
2013,20210730.2,121.802,31.9971,5.0454,-1.1769,0.7557,0.23023,2.1487,175,32.9379,158.312,4.5556,2.1487,2.1487,4.5556
2014,20210730.21,121.802,31.9971,5.0454,-1.6221,0.0918,0.2165,2.2211,175,31.5282,160.578,4.5556,2.2211,2.2211,4.5556
2015,20210730.22,121.802,31.9971,5.0454,-1.8151,-0.2317,0.20291,2.2856,175,29.909,162.973,4.5556,2.2856,2.2856,4.5556
2016,20210730.23,121.802,31.9971,5.0454,-1.8278,-1.6104,0.19118,2.3241,175,28.3447,165.426,4.5556,2.3241,2.3241,4.5556
2017,20210731,121.802,31.9971,5.0454,-1.867,-2.4135,0.18223,2.3331,175,27.2206,168.046,4.5556,2.3331,2.3331,4.5556
2018,20210731.01,121.802,31.9971,5.0454,-2.8552,-2.876,0.17902,2.2304,175,26.7654,171.072,4.1436,2.2304,2.2304,4.1436
2019,20210731.02,121.802,31.9971,5.0454,-3.2855,-2.0205,0.18359,2.0324,175,26.9202,173.871,4.1436,2.0324,2.0324,4.1436
2020,20210731.03,121.802,31.9971,5.0454,-3.3618,-1.9629,0.19278,1.9118,175,27.2112,175.872,3.769,1.9118,1.9118,3.769
2021,20210731.04,121.802,31.9971,5.0454,-3.3167,-1.9124,0.20165,1.8785,175,27.8165,177.919,3.769,1.8785,1.8785,3.769
2022,20210731.05,121.802,31.9971,5.0454,-3.4319,-1.2398,0.21207,1.8535,175,27.9189,179.913,3.769,1.8535,1.8535,3.769
2023,20210731.06,121.802,31.9971,5.0454,-3.0476,-0.2526,0.21991,1.8564,175,27.7044,181.193,3.769,1.8564,1.8564,3.769
2024,20210731.07,121.802,31.9971,5.0454,-3.1793,-0.4154,0.22259,1.8737,175,27.9063,181.988,3.4282,1.8737,1.8737,3.4282
2025,20210731.08,121.802,31.9971,5.0454,-2.8733,0.2481,0.22172,1.9142,175,27.5437,182.129,3.4282,1.9142,1.9142,3.4282
2026,20210731.09,121.802,31.9971,5.0454,-2.4078,0.6045,0.21759,1.9539,175,27.8968,182.46,3.4282,1.9539,1.9539,3.4282
2027,20210731.1,121.802,31.9971,5.0454,-2.6171,0.5172,0.21284,1.986,175,27.9663,182.925,3.4282,1.986,1.986,3.4282
2028,20210731.11,121.802,31.9971,5.0454,-2.8632,2.0795,0.21485,1.9384,175,28.3521,179.955,3.4282,1.9384,1.9384,3.4282
2029,20210731.12,121.802,31.9971,5.0454,-2.685,4.32,0.22266,1.8783,175,29.151,174.583,3.4282,1.8783,1.8783,3.4282
2030,20210731.13,121.802,31.9971,5.0454,-1.7384,5.0621,0.2278,1.8469,175,30.1214,170.091,3.4282,1.8469,1.8469,3.4282
2031,20210731.14,121.802,31.9971,5.0454,-0.743,5.2308,0.22617,1.8333,175,31.8857,166.065,2.1344,1.8333,1.8333,2.1344
2032,20210731.15,121.802,31.9971,5.0454,-0.1963,4.9105,0.21967,1.8134,175,34.0932,161.588,2.1344,1.8134,1.8134,2.1344
2033,20210731.16,121.802,31.9971,5.0454,-0.0917,4.2951,0.2119,1.7855,175,35.3282,157.362,2.3465,1.7855,1.7855,2.3465
2034,20210731.17,121.802,31.9971,5.0454,-0.0996,4.0238,0.20483,1.7636,175,35.9108,153.164,2.3465,1.7636,1.7636,2.3465
2035,20210731.18,121.802,31.9971,5.0454,-0.3755,3.8287,0.20007,1.7454,175,35.3793,149.381,2.3465,1.7454,1.7454,2.3465
2036,20210731.19,121.802,31.9971,5.0454,-0.5797,3.4025,0.19332,1.7377,135,33.9948,147.379,2.3465,1.7377,1.7377,2.3465
2037,20210731.2,121.802,31.9971,5.0454,-0.564,4.076,0.19537,1.6977,135,33.1476,142.598,2.5798,1.6977,1.6977,2.5798
2038,20210731.21,121.802,31.9971,5.0454,-0.3595,4.1965,0.19805,1.6741,135,31.9367,138.982,2.5798,1.6741,1.6741,2.5798
2039,20210731.22,121.802,31.9971,5.0454,0.0255,2.9621,0.19016,1.7228,135,29.7723,139.385,2.3465,1.7228,1.7228,2.3465
2040,20210731.23,121.802,31.9971,5.0454,-0.2083,2.4175,0.18027,1.7843,145,27.0869,139.893,2.8363,1.7843,1.7843,2.8363
2041,20210715,121.806,31.9992,5.4812,-0.8916,7.7372,0.01845,1.6134,95,31.5042,96.566,1.9414,1.6134,1.6134,1.9414
2042,20210715.01,121.806,31.9992,5.4812,-1.5101,7.4489,0.0675,1.2394,135,30.9442,105.354,1.9414,1.2394,1.2394,1.9414
2043,20210715.02,121.806,31.9992,5.4812,-2.4318,7.3855,0.10907,1.288,135,31.637,111.67,1.7658,1.288,1.288,1.7658
2044,20210715.03,121.806,31.9992,5.4812,-2.9277,7.7851,0.15162,1.376,135,31.4445,117.513,1.9414,1.376,1.376,1.9414
2045,20210715.04,121.806,31.9992,5.4812,-2.828,8.0928,0.19631,1.4709,135,30.7699,122.29,1.9414,1.4709,1.4709,1.9414
2046,20210715.05,121.806,31.9992,5.4812,-2.9485,8.1231,0.2395,1.5938,135,29.2489,126.698,2.1344,1.5938,1.5938,2.1344
2047,20210715.06,121.806,31.9992,5.4812,-2.9916,8.0693,0.27889,1.7406,135,27.3882,129.469,2.5798,1.7406,1.7406,2.5798
2048,20210715.07,121.806,31.9992,5.4812,-2.8243,7.8541,0.31434,1.8759,135,25.8353,130.674,2.5798,1.8759,1.8759,2.5798
2049,20210715.08,121.806,31.9992,5.4812,-2.7691,7.462,0.3436,1.9951,135,24.7265,131.899,2.5798,1.9951,1.9951,2.5798
2050,20210715.09,121.806,31.9992,5.4812,-3.1206,7.0391,0.37014,2.1066,135,23.7722,133.456,2.8363,2.1066,2.1066,2.8363
2051,20210715.1,121.806,31.9992,5.4812,-2.8653,6.0535,0.37805,2.2017,135,23.061,134.424,2.8363,2.2017,2.2017,2.8363
2052,20210715.11,121.806,31.9992,5.4812,-3.7035,6.716,0.41798,2.293,135,22.2758,136.183,3.1182,2.293,2.293,3.1182
2053,20210715.12,121.806,31.9992,5.4812,-4.3585,7.3845,0.46589,2.379,135,22.1236,137.836,3.1182,2.379,2.379,3.1182
2054,20210715.13,121.806,31.9992,5.4812,-5.1906,7.7203,0.51648,2.486,145,22.0728,139.664,3.1182,2.486,2.486,3.1182
