Time,Xp,Yp,Depth,X-Windv,Y-Windv,Hsig,Period,PkDir,Dspr,Dir,RTpeak,Tm01,RTm01,RTpeak
20210716.04,121.793,32.0069,5.1507,-4.5481,6.0233,0.50978,2.6604,145,20.6995,143.32,3.4282,2.6604,2.6604,3.4282
20210716.05,121.793,32.0069,5.1507,-4.5103,6.0029,0.50698,2.6658,145,20.6231,143.633,3.4282,2.6658,2.6658,3.4282
20210716.06,121.793,32.0069,5.1507,-4.8535,5.662,0.50763,2.6611,145,20.5699,144.019,3.4282,2.6611,2.6611,3.4282
20210716.07,121.793,32.0069,5.1507,-5.221,5.5716,0.51158,2.6639,145,20.5157,144.7,3.4282,2.6639,2.6639,3.4282
20210716.08,121.793,32.0069,5.1507,-5.2819,5.7361,0.52259,2.6755,145,20.5926,145.232,3.4282,2.6755,2.6755,3.4282
20210716.09,121.793,32.0069,5.1507,-4.8949,5.7526,0.52093,2.7,145,20.8884,145.914,3.4282,2.7,2.7,3.4282
20210716.1,121.793,32.0069,5.1507,-3.3993,6.4285,0.50482,2.7213,145,21.5316,145.858,3.4282,2.7213,2.7213,3.4282
20210716.11,121.793,32.0069,5.1507,-3.0624,5.4017,0.47175,2.7174,145,22.1055,146.245,3.4282,2.7174,2.7174,3.4282
20210716.12,121.793,32.0069,5.1507,-3.4741,5.0624,0.4511,2.6717,145,22.3213,146.627,3.4282,2.6717,2.6717,3.4282
20210716.13,121.793,32.0069,5.1507,-4.2521,5.0345,0.45002,2.5953,145,22.2407,146.998,3.4282,2.5953,2.5953,3.4282
20210716.14,121.793,32.0069,5.1507,-4.4364,4.9708,0.45263,2.5532,145,22.2018,147.606,3.4282,2.5532,2.5532,3.4282
20210716.15,121.793,32.0069,5.1507,-4.6099,5.2581,0.45606,2.524,145,22.4135,147.584,3.4282,2.524,2.524,3.4282
20210716.16,121.793,32.0069,5.1507,-5.0333,5.5185,0.46831,2.5218,145,22.3598,147.602,3.4282,2.5218,2.5218,3.4282
20210716.17,121.793,32.0069,5.1507,-5.5669,5.8956,0.49291,2.5417,145,22.2153,147.76,3.4282,2.5417,2.5417,3.4282
20210716.18,121.793,32.0069,5.1507,-5.784,6.3614,0.52032,2.5913,155,22.2415,148.191,3.4282,2.5913,2.5913,3.4282
20210716.19,121.793,32.0069,5.1507,-5.7767,6.7292,0.54756,2.6556,155,22.3774,148.654,3.4282,2.6556,2.6556,3.4282
20210716.2,121.793,32.0069,5.1507,-5.1636,6.7523,0.55858,2.7321,155,22.7079,149.263,3.4282,2.7321,2.7321,3.4282
20210716.21,121.793,32.0069,5.1507,-4.1122,6.6448,0.55113,2.8002,155,23.1931,149.761,3.4282,2.8002,2.8002,3.4282
20210716.22,121.793,32.0069,5.1507,-3.2687,6.0416,0.52952,2.8507,155,23.7592,150.394,3.4282,2.8507,2.8507,3.4282
20210716.23,121.793,32.0069,5.1507,-2.9822,5.4916,0.50772,2.8838,155,24.1771,151.453,3.4282,2.8838,2.8838,3.4282
20210717,121.793,32.0069,5.1507,-3.4939,5.2283,0.49689,2.8726,145,24.3056,152.336,3.4282,2.8726,2.8726,3.4282
20210717.01,121.793,32.0069,5.1507,-4.3033,4.9779,0.49541,2.8202,145,24.1804,153.138,3.4282,2.8202,2.8202,3.4282
20210717.02,121.793,32.0069,5.1507,-4.8261,4.9702,0.49926,2.7564,145,24.1064,153.43,3.4282,2.7564,2.7564,3.4282
20210717.03,121.793,32.0069,5.1507,-4.8379,4.7911,0.49575,2.7048,165,24.1423,153.552,3.4282,2.7048,2.7048,3.4282
20210717.04,121.793,32.0069,5.1507,-5.5528,4.4383,0.49185,2.6618,165,23.8869,153.501,3.4282,2.6618,2.6618,3.4282
20210717.05,121.793,32.0069,5.1507,-6.2039,4.3578,0.50127,2.6226,165,23.4404,153.46,3.4282,2.6226,2.6226,3.4282
20210717.06,121.793,32.0069,5.1507,-6.3264,4.5959,0.51349,2.6327,165,23.1493,153.725,3.4282,2.6327,2.6327,3.4282
20210717.07,121.793,32.0069,5.1507,-5.273,4.8207,0.50927,2.6748,165,23.1965,154.165,3.4282,2.6748,2.6748,3.4282
20210717.08,121.793,32.0069,5.1507,-4.8677,4.5976,0.4888,2.7027,165,23.4714,154.587,3.4282,2.7027,2.7027,3.4282
20210717.09,121.793,32.0069,5.1507,-4.6617,4.4624,0.47251,2.6888,165,23.8171,155.008,3.4282,2.6888,2.6888,3.4282
20210717.1,121.793,32.0069,5.1507,-4.5753,3.3028,0.44846,2.6853,165,23.935,156.589,3.4282,2.6853,2.6853,3.4282
20210717.11,121.793,32.0069,5.1507,-4.7943,3.0028,0.4278,2.6315,175,23.9355,157.902,3.4282,2.6315,2.6315,3.4282
20210717.12,121.793,32.0069,5.1507,-5.1418,2.9676,0.42083,2.5454,175,23.8534,158.248,3.4282,2.5454,2.5454,3.4282
20210717.13,121.793,32.0069,5.1507,-5.5317,3.0248,0.42304,2.4761,175,23.7347,158.243,3.4282,2.4761,2.4761,3.4282
20210717.14,121.793,32.0069,5.1507,-5.7496,2.9541,0.42743,2.446,175,23.6513,158.513,3.1182,2.446,2.446,3.1182
20210717.15,121.793,32.0069,5.1507,-5.5531,3.1783,0.42993,2.4548,175,23.5503,158.82,3.1182,2.4548,2.4548,3.1182
20210717.16,121.793,32.0069,5.1507,-5.2424,3.3605,0.42658,2.4747,175,23.6465,159.098,3.1182,2.4747,2.4747,3.1182
20210717.17,121.793,32.0069,5.1507,-4.9331,3.5595,0.4219,2.496,175,23.8163,159.361,3.1182,2.496,2.496,3.1182
20210717.18,121.793,32.0069,5.1507,-4.2305,3.751,0.40958,2.5156,175,24.3408,159.706,3.1182,2.5156,2.5156,3.1182
20210717.19,121.793,32.0069,5.1507,-3.7336,3.5908,0.39067,2.5206,175,24.9051,160.229,3.1182,2.5206,2.5206,3.1182
20210717.2,121.793,32.0069,5.1507,-3.7617,3.3182,0.3736,2.4937,175,25.3281,160.668,3.1182,2.4937,2.4937,3.1182
20210717.21,121.793,32.0069,5.1507,-3.6557,3.0789,0.35861,2.4475,175,25.4325,161.13,3.1182,2.4475,2.4475,3.1182
20210717.22,121.793,32.0069,5.1507,-3.0709,2.5996,0.33498,2.4234,175,25.3825,162.213,3.1182,2.4234,2.4234,3.1182
20210717.23,121.793,32.0069,5.1507,-3.8034,2.0373,0.31399,2.3367,175,25.026,162.993,3.1182,2.3367,2.3367,3.1182
20210718,121.793,32.0069,5.1507,-4.2423,1.8603,0.30603,2.2012,175,24.4218,163.089,3.1182,2.2012,2.2012,3.1182
20210718.01,121.793,32.0069,5.1507,-4.0016,2.0087,0.29727,2.1063,175,24.541,163.001,3.1182,2.1063,2.1063,3.1182
20210718.02,121.793,32.0069,5.1507,-3.809,1.9078,0.28237,2.0445,175,24.8634,163.089,3.1182,2.0445,2.0445,3.1182
20210718.03,121.793,32.0069,5.1507,-3.7195,1.628,0.26543,1.9831,175,25.0225,163.422,2.8363,1.9831,1.9831,2.8363
20210718.04,121.793,32.0069,5.1507,-3.7645,1.2268,0.25093,1.923,175,25.2688,164.118,2.8363,1.923,1.923,2.8363
20210718.05,121.793,32.0069,5.1507,-3.8654,0.9689,0.23942,1.8678,175,25.2307,165.384,2.5798,1.8678,1.8678,2.5798
20210718.06,121.793,32.0069,5.1507,-4.3791,0.9019,0.23827,1.8165,175,25.1858,166.372,2.5798,1.8165,1.8165,2.5798
20210718.07,121.793,32.0069,5.1507,-5.128,0.8581,0.2511,1.7861,175,25.1538,167.085,2.3465,1.7861,1.7861,2.3465
20210718.08,121.793,32.0069,5.1507,-5.8124,0.7938,0.27298,1.8199,175,25.1159,167.824,2.3465,1.8199,1.8199,2.3465
20210718.09,121.793,32.0069,5.1507,-6.1453,1.197,0.2967,1.8874,175,25.1816,167.925,2.3465,1.8874,1.8874,2.3465
20210718.1,121.793,32.0069,5.1507,-5.8654,1.7735,0.31413,1.9718,175,25.1566,167.76,2.3465,1.9718,1.9718,2.3465
20210718.11,121.793,32.0069,5.1507,-5.6196,2.2001,0.32823,2.0504,175,25.1649,166.821,2.5798,2.0504,2.0504,2.5798
20210718.12,121.793,32.0069,5.1507,-4.7754,2.8818,0.33237,2.1383,175,25.4945,165.709,2.5798,2.1383,2.1383,2.5798
20210718.13,121.793,32.0069,5.1507,-3.9809,3.3349,0.33097,2.2037,155,26.0723,164.199,2.5798,2.2037,2.2037,2.5798
20210718.14,121.793,32.0069,5.1507,-3.3077,3.4217,0.32276,2.2542,155,26.8143,163.363,2.5798,2.2542,2.2542,2.5798
20210718.15,121.793,32.0069,5.1507,-3.016,3.0624,0.31279,2.2872,155,27.3397,163.27,2.8363,2.2872,2.2872,2.8363
20210718.16,121.793,32.0069,5.1507,-3.3031,2.5986,0.30297,2.2925,145,27.2989,163.501,3.1182,2.2925,2.2925,3.1182
20210718.17,121.793,32.0069,5.1507,-3.3103,2.6093,0.29649,2.2516,155,27.0016,163.32,3.1182,2.2516,2.2516,3.1182
20210718.18,121.793,32.0069,5.1507,-3.609,2.5003,0.28978,2.1877,175,26.615,162.758,3.1182,2.1877,2.1877,3.1182
20210718.19,121.793,32.0069,5.1507,-4.1911,2.4819,0.29153,2.0915,175,25.9786,161.517,2.8363,2.0915,2.0915,2.8363
20210718.2,121.793,32.0069,5.1507,-4.5127,2.6728,0.30131,2.0411,175,25.3719,160.11,2.8363,2.0411,2.0411,2.8363
20210718.21,121.793,32.0069,5.1507,-4.3884,2.6107,0.30499,2.0503,175,25.049,159.725,2.8363,2.0503,2.0503,2.8363
20210718.22,121.793,32.0069,5.1507,-3.531,2.6878,0.29392,2.0745,175,25.0119,160.068,2.8363,2.0745,2.0745,2.8363
20210718.23,121.793,32.0069,5.1507,-3.9854,2.1269,0.2826,2.0604,175,24.9285,160.709,2.8363,2.0604,2.0604,2.8363
20210719,121.793,32.0069,5.1507,-4.1469,2.0413,0.28378,2.0544,175,24.535,161.746,2.5798,2.0544,2.0544,2.5798
20210719.01,121.793,32.0069,5.1507,-4.1518,1.9668,0.28601,2.0506,175,24.4738,162.609,2.5798,2.0506,2.0506,2.5798
20210719.02,121.793,32.0069,5.1507,-4.4331,1.9091,0.28941,2.0454,175,24.5501,163.255,2.8363,2.0454,2.0454,2.8363
20210719.03,121.793,32.0069,5.1507,-4.9722,1.6886,0.30178,2.0467,175,24.3383,163.877,2.8363,2.0467,2.0467,2.8363
20210719.04,121.793,32.0069,5.1507,-5.4505,1.6943,0.32067,2.0646,175,24.1966,164.668,2.8363,2.0646,2.0646,2.8363
20210719.05,121.793,32.0069,5.1507,-5.4097,2.2173,0.3401,2.125,175,24.065,164.782,2.8363,2.125,2.125,2.8363
20210719.06,121.793,32.0069,5.1507,-5.1933,2.664,0.35116,2.1866,175,24.1385,164.714,2.8363,2.1866,2.1866,2.8363
20210719.07,121.793,32.0069,5.1507,-5.0807,3.1757,0.36045,2.2353,175,24.4498,163.807,2.8363,2.2353,2.2353,2.8363
20210719.08,121.793,32.0069,5.1507,-4.8801,3.4594,0.36791,2.275,175,24.7818,163.109,2.8363,2.275,2.275,2.8363
20210719.09,121.793,32.0069,5.1507,-4.6134,3.3023,0.36792,2.3048,175,25.141,162.827,2.8363,2.3048,2.3048,2.8363
20210719.1,121.793,32.0069,5.1507,-3.9373,2.9195,0.35428,2.339,175,25.4535,163.625,2.8363,2.339,2.339,2.8363
20210719.11,121.793,32.0069,5.1507,-4.4768,2.7076,0.34787,2.3174,175,25.6792,163.429,3.1182,2.3174,2.3174,3.1182
20210719.12,121.793,32.0069,5.1507,-5.3652,3.5437,0.36807,2.2625,175,25.5299,161.598,3.1182,2.2625,2.2625,3.1182
20210719.13,121.793,32.0069,5.1507,-4.9735,3.6241,0.38474,2.2927,175,25.3318,160.81,3.1182,2.2927,2.2927,3.1182
20210719.14,121.793,32.0069,5.1507,-4.7999,3.393,0.38499,2.3273,175,25.3417,161.099,3.1182,2.3273,2.3273,3.1182
20210719.15,121.793,32.0069,5.1507,-4.7535,3.359,0.38602,2.3585,175,25.3219,161.311,3.1182,2.3585,2.3585,3.1182
20210719.16,121.793,32.0069,5.1507,-5.0775,3.4664,0.39701,2.3795,175,25.2251,161.263,3.1182,2.3795,2.3795,3.1182
20210719.17,121.793,32.0069,5.1507,-5.1145,3.6588,0.41319,2.4221,175,25.2469,161.616,3.1182,2.4221,2.4221,3.1182
20210719.18,121.793,32.0069,5.1507,-5.3444,3.6863,0.42718,2.4628,175,25.2675,162.025,3.1182,2.4628,2.4628,3.1182
20210719.19,121.793,32.0069,5.1507,-5.3912,3.338,0.43974,2.5171,175,25.163,162.981,3.1182,2.5171,2.5171,3.1182
20210719.2,121.793,32.0069,5.1507,-5.6884,3.0559,0.45027,2.5542,175,25.0243,163.931,3.4282,2.5542,2.5542,3.4282
20210719.21,121.793,32.0069,5.1507,-6.1991,2.746,0.46775,2.5886,175,24.7502,164.88,3.4282,2.5886,2.5886,3.4282
20210719.22,121.793,32.0069,5.1507,-5.9303,1.8778,0.47518,2.6437,175,24.1876,166.888,3.4282,2.6437,2.6437,3.4282
20210719.23,121.793,32.0069,5.1507,-6.7271,2.1076,0.48969,2.6737,175,23.859,168.23,3.4282,2.6737,2.6737,3.4282
20210720,121.793,32.0069,5.1507,-6.7037,2.7291,0.51627,2.7216,175,23.6855,168.77,3.4282,2.7216,2.7216,3.4282
20210720.01,121.793,32.0069,5.1507,-6.504,3.1306,0.53293,2.7915,175,23.7248,169.222,3.4282,2.7915,2.7915,3.4282
20210720.02,121.793,32.0069,5.1507,-6.4698,3.1193,0.5415,2.848,175,23.8263,169.606,3.769,2.848,2.848,3.769
20210720.03,121.793,32.0069,5.1507,-6.3018,2.7047,0.54609,2.8988,175,23.7249,170.269,3.769,2.8988,2.8988,3.769
20210720.04,121.793,32.0069,5.1507,-6.394,2.4711,0.54638,2.9279,175,23.6578,170.875,3.769,2.9279,2.9279,3.769
20210720.05,121.793,32.0069,5.1507,-6.7992,2.434,0.5539,2.9266,175,23.5117,171.089,3.769,2.9266,2.9266,3.769
20210720.06,121.793,32.0069,5.1507,-7.1592,2.3021,0.56648,2.9244,175,23.3274,171.251,3.769,2.9244,2.9244,3.769
20210720.07,121.793,32.0069,5.1507,-7.2262,2.1136,0.57737,2.9354,175,23.0275,171.649,3.769,2.9354,2.9354,3.769
20210720.08,121.793,32.0069,5.1507,-7.1645,2.0451,0.58264,2.9565,175,22.8784,172.072,3.769,2.9565,2.9565,3.769
20210720.09,121.793,32.0069,5.1507,-7.0148,1.969,0.58338,2.9813,175,22.6523,172.576,3.769,2.9813,2.9813,3.769
20210720.1,121.793,32.0069,5.1507,-6.8357,1.6183,0.58034,3.0135,175,22.4104,173.234,3.769,3.0135,3.0135,3.769
20210720.11,121.793,32.0069,5.1507,-7.3792,1.7783,0.58612,3.0117,175,22.3441,173.427,3.769,3.0117,3.0117,3.769
20210720.12,121.793,32.0069,5.1507,-7.3216,1.9965,0.60149,3.0332,175,22.2185,173.479,3.769,3.0332,3.0332,3.769
20210720.13,121.793,32.0069,5.1507,-7.3334,2.0523,0.61174,3.0662,175,22.1862,173.597,3.769,3.0662,3.0662,3.769
20210720.14,121.793,32.0069,5.1507,-7.0325,2.0831,0.61603,3.1116,175,22.0812,173.881,3.769,3.1116,3.1116,3.769
20210720.15,121.793,32.0069,5.1507,-6.9176,1.8875,0.61431,3.1423,175,22.0435,174.206,3.769,3.1423,3.1423,3.769
20210720.16,121.793,32.0069,5.1507,-7.5105,1.9893,0.6205,3.1334,175,22.1408,174.172,3.769,3.1334,3.1334,3.769
20210720.17,121.793,32.0069,5.1507,-7.8385,2.2372,0.64038,3.1237,175,22.1503,173.858,3.769,3.1237,3.1237,3.769
20210720.18,121.793,32.0069,5.1507,-7.4143,2.2241,0.65127,3.1616,175,22.0519,173.872,3.769,3.1616,3.1616,3.769
20210720.19,121.793,32.0069,5.1507,-6.5175,1.8203,0.63747,3.2253,175,21.9327,174.546,3.769,3.2253,3.2253,3.769
20210720.2,121.793,32.0069,5.1507,-5.8857,1.1263,0.60709,3.2756,175,21.7597,175.672,3.769,3.2756,3.2756,3.769
20210720.21,121.793,32.0069,5.1507,-5.6676,0.2215,0.57691,3.3034,175,21.4747,176.945,4.1436,3.3034,3.3034,4.1436
20210720.22,121.793,32.0069,5.1507,-4.955,-0.2914,0.54637,3.3271,175,21.229,178.107,4.1436,3.3271,3.3271,4.1436
20210720.23,121.793,32.0069,5.1507,-5.5057,-1.0986,0.52071,3.2738,175,21.1492,179.079,4.1436,3.2738,3.2738,4.1436
20210721,121.793,32.0069,5.1507,-5.9265,-1.4529,0.5084,3.1107,175,21.2927,180.026,4.1436,3.1107,3.1107,4.1436
20210721.01,121.793,32.0069,5.1507,-6.1771,-1.0035,0.50436,2.934,175,21.8061,180.755,3.769,2.934,2.934,3.769
20210721.02,121.793,32.0069,5.1507,-6.1124,-1.0044,0.5002,2.82,175,22.5742,181.608,3.769,2.82,2.82,3.769
20210721.03,121.793,32.0069,5.1507,-5.7922,-1.5356,0.49043,2.7665,175,23.313,182.844,3.769,2.7665,2.7665,3.769
20210721.04,121.793,32.0069,5.1507,-5.4358,-1.9711,0.47597,2.7462,175,24.0417,184.531,3.4282,2.7462,2.7462,3.4282
20210721.05,121.793,32.0069,5.1507,-5.2986,-2.3254,0.46375,2.7266,175,24.9051,186.412,3.4282,2.7266,2.7266,3.4282
20210721.06,121.793,32.0069,5.1507,-4.9941,-2.871,0.4547,2.6985,175,25.8194,188.532,3.4282,2.6985,2.6985,3.4282
20210721.07,121.793,32.0069,5.1507,-4.6823,-3.3359,0.4487,2.6736,175,27.0142,191.084,3.4282,2.6736,2.6736,3.4282
20210721.08,121.793,32.0069,5.1507,-4.5463,-3.7205,0.4474,2.6515,175,28.1097,193.913,3.4282,2.6515,2.6515,3.4282
20210721.09,121.793,32.0069,5.1507,-4.8015,-3.9507,0.45805,2.6416,175,28.9839,196.739,3.1182,2.6416,2.6416,3.1182
20210721.1,121.793,32.0069,5.1507,-4.5666,-2.9164,0.47492,2.7052,175,29.0194,198.021,3.1182,2.7052,2.7052,3.1182
20210721.11,121.793,32.0069,5.1507,-5.7387,-2.7469,0.49308,2.7599,175,28.5824,197.216,3.1182,2.7599,2.7599,3.1182
20210721.12,121.793,32.0069,5.1507,-6.4115,-1.9922,0.52658,2.7909,175,28.0412,196.287,3.1182,2.7909,2.7909,3.1182
20210721.13,121.793,32.0069,5.1507,-6.7655,-1.4556,0.55763,2.8489,175,27.3897,194.29,3.1182,2.8489,2.8489,3.1182
20210721.14,121.793,32.0069,5.1507,-7.0931,-1.1789,0.58644,2.9166,175,26.7792,192.284,3.1182,2.9166,2.9166,3.1182
20210721.15,121.793,32.0069,5.1507,-7.0368,-1.1742,0.60996,3.0009,175,26.2658,190.41,3.1182,3.0009,3.0009,3.1182
20210721.16,121.793,32.0069,5.1507,-6.8953,-1.2585,0.6258,3.0913,175,25.8283,189.027,3.4282,3.0913,3.0913,3.4282
20210721.17,121.793,32.0069,5.1507,-7.0504,-1.1254,0.64026,3.1661,175,25.4274,187.859,3.4282,3.1661,3.1661,3.4282
20210721.18,121.793,32.0069,5.1507,-7.25,-0.9912,0.6577,3.2248,175,24.9093,186.745,3.4282,3.2248,3.2248,3.4282
20210721.19,121.793,32.0069,5.1507,-7.1423,-1.1484,0.6721,3.2845,175,24.4252,186.075,3.4282,3.2845,3.2845,3.4282
20210721.2,121.793,32.0069,5.1507,-7.0075,-1.4878,0.67943,3.343,175,24.0509,185.894,3.769,3.343,3.343,3.769
20210721.21,121.793,32.0069,5.1507,-6.9528,-1.9254,0.68469,3.3928,185,23.7274,186.136,3.769,3.3928,3.3928,3.769
20210721.22,121.793,32.0069,5.1507,-6.5795,-2.2719,0.68634,3.4359,185,23.6573,186.682,3.769,3.4359,3.4359,3.769
20210721.23,121.793,32.0069,5.1507,-7.1308,-2.312,0.68908,3.4476,185,23.6797,187.281,3.769,3.4476,3.4476,3.769
20210722,121.793,32.0069,5.1507,-7.8339,-2.0395,0.70829,3.4099,185,23.7845,187.421,3.769,3.4099,3.4099,3.769
20210722.01,121.793,32.0069,5.1507,-7.7402,-1.9485,0.73137,3.4198,185,23.7645,187.381,3.769,3.4198,3.4198,3.769
20210722.02,121.793,32.0069,5.1507,-7.5239,-2.313,0.74373,3.4561,185,23.7617,187.681,3.769,3.4561,3.4561,3.769
20210722.03,121.793,32.0069,5.1507,-7.8686,-2.1087,0.75354,3.4893,185,23.8937,187.927,3.769,3.4893,3.4893,3.769
20210722.04,121.793,32.0069,5.1507,-7.8796,-1.7248,0.76853,3.5112,185,23.9411,187.883,3.769,3.5112,3.5112,3.769
20210722.05,121.793,32.0069,5.1507,-7.3266,-1.7515,0.76985,3.5625,185,23.9499,187.911,3.769,3.5625,3.5625,3.769
20210722.06,121.793,32.0069,5.1507,-7.1093,-1.7318,0.76026,3.599,185,24.0009,188.257,3.769,3.599,3.599,3.769
20210722.07,121.793,32.0069,5.1507,-7.0733,-1.7109,0.74895,3.6219,185,24.0638,188.496,3.769,3.6219,3.6219,3.769
20210722.08,121.793,32.0069,5.1507,-7.2146,-1.6459,0.74415,3.6037,185,24.0476,188.661,6.6554,3.6037,3.6037,6.6554
20210722.09,121.793,32.0069,5.1507,-7.2735,-1.7661,0.74076,3.5963,185,24.054,188.619,6.6554,3.5963,3.5963,6.6554
20210722.1,121.793,32.0069,5.1507,-7.6898,-1.5361,0.74746,3.5578,185,23.9831,188.433,6.6554,3.5578,3.5578,6.6554
20210722.11,121.793,32.0069,5.1507,-7.6069,-0.8169,0.75821,3.5555,185,23.9603,187.827,6.6554,3.5555,3.5555,6.6554
20210722.12,121.793,32.0069,5.1507,-7.1992,-0.8519,0.76167,3.5793,185,23.7068,187.197,3.769,3.5793,3.5793,3.769
20210722.13,121.793,32.0069,5.1507,-7.5295,-0.7286,0.76135,3.6071,185,23.5501,186.616,3.769,3.6071,3.6071,3.769
20210722.14,121.793,32.0069,5.1507,-7.3549,-0.8582,0.76738,3.627,185,23.2739,186.07,3.769,3.627,3.627,3.769
20210722.15,121.793,32.0069,5.1507,-7.4278,-0.9012,0.76909,3.6556,185,23.0843,185.687,3.769,3.6556,3.6556,3.769
20210722.16,121.793,32.0069,5.1507,-7.5555,-1.0235,0.77322,3.6666,185,22.9078,185.53,3.769,3.6666,3.6666,3.769
20210722.17,121.793,32.0069,5.1507,-7.5791,-1.2581,0.7772,3.6756,185,22.8467,185.487,6.6554,3.6756,3.6756,6.6554
20210722.18,121.793,32.0069,5.1507,-7.5807,-1.6485,0.78202,3.6838,185,22.7013,185.726,6.6554,3.6838,3.6838,6.6554
20210722.19,121.793,32.0069,5.1507,-7.6897,-1.98,0.78558,3.6883,185,22.7474,186.002,6.6554,3.6883,3.6883,6.6554
20210722.2,121.793,32.0069,5.1507,-7.9682,-2.1331,0.7962,3.6862,185,22.7678,186.367,7.3171,3.6862,3.6862,7.3171
20210722.21,121.793,32.0069,5.1507,-7.87,-2.5005,0.80784,3.6907,185,22.8829,186.717,3.769,3.6907,3.6907,3.769
20210722.22,121.793,32.0069,5.1507,-7.5281,-2.4748,0.81419,3.7163,185,22.9815,187.272,4.1436,3.7163,3.7163,4.1436
20210722.23,121.793,32.0069,5.1507,-8.2145,-2.7766,0.82195,3.7174,185,23.1609,187.682,4.1436,3.7174,3.7174,4.1436
20210723,121.793,32.0069,5.1507,-8.8348,-2.9263,0.84739,3.7023,185,23.3211,187.819,4.1436,3.7023,3.7023,4.1436
20210723.01,121.793,32.0069,5.1507,-8.3783,-3.5046,0.87032,3.7222,185,23.5565,188.289,4.1436,3.7222,3.7222,4.1436
20210723.02,121.793,32.0069,5.1507,-7.8328,-3.7209,0.87712,3.7728,185,23.7611,189.285,4.1436,3.7728,3.7728,4.1436
20210723.03,121.793,32.0069,5.1507,-8.1304,-3.3817,0.87721,3.8055,185,24.0903,190.132,4.1436,3.8055,3.8055,4.1436
20210723.04,121.793,32.0069,5.1507,-7.9134,-3.151,0.87989,3.829,185,24.229,190.55,4.1436,3.829,3.829,4.1436
20210723.05,121.793,32.0069,5.1507,-7.4125,-3.3414,0.87042,3.8492,185,24.4461,191.255,4.1436,3.8492,3.8492,4.1436
20210723.06,121.793,32.0069,5.1507,-7.7534,-3.2249,0.85824,3.8445,185,24.6461,191.911,4.1436,3.8445,3.8445,4.1436
20210723.07,121.793,32.0069,5.1507,-7.6937,-3.1141,0.85437,3.8191,185,24.7995,192.363,4.1436,3.8191,3.8191,4.1436
20210723.08,121.793,32.0069,5.1507,-7.2583,-2.9673,0.84537,3.8154,185,24.9298,192.813,4.1436,3.8154,3.8154,4.1436
20210723.09,121.793,32.0069,5.1507,-6.795,-3.1556,0.82804,3.8151,185,25.089,193.329,4.1436,3.8151,3.8151,4.1436
20210723.1,121.793,32.0069,5.1507,-6.8447,-2.6477,0.8096,3.8134,185,25.2037,193.573,4.1436,3.8134,3.8134,4.1436
20210723.11,121.793,32.0069,5.1507,-7.2187,-3.1951,0.8014,3.7723,185,25.2736,193.551,7.3171,3.7723,3.7723,7.3171
20210723.12,121.793,32.0069,5.1507,-7.23,-3.4461,0.80198,3.737,185,25.3235,193.584,7.3171,3.737,3.737,7.3171
20210723.13,121.793,32.0069,5.1507,-7.222,-3.6297,0.80639,3.7074,185,25.4357,193.803,7.3171,3.7074,3.7074,7.3171
20210723.14,121.793,32.0069,5.1507,-7.7606,-3.4821,0.8162,3.6917,185,25.4753,193.667,7.3171,3.6918,3.6918,7.3171
20210723.15,121.793,32.0069,5.1507,-8.7176,-2.8102,0.84198,3.6609,185,25.4157,192.967,3.769,3.6609,3.6609,3.769
20210723.16,121.793,32.0069,5.1507,-8.6468,-2.7212,0.86904,3.683,185,25.2339,191.95,3.769,3.683,3.683,3.769
20210723.17,121.793,32.0069,5.1507,-8.2814,-3.3412,0.88517,3.7302,185,25.0663,191.313,3.769,3.7302,3.7302,3.769
20210723.18,121.793,32.0069,5.1507,-8.1465,-4.0446,0.89663,3.7859,185,25.1573,191.393,3.769,3.7859,3.7859,3.769
20210723.19,121.793,32.0069,5.1507,-8.5933,-4.1661,0.91243,3.8165,185,25.1582,191.552,4.1436,3.8165,3.8165,4.1436
20210723.2,121.793,32.0069,5.1507,-9.1514,-4.5969,0.9388,3.8301,185,25.2764,191.805,4.1436,3.8301,3.8301,4.1436
20210723.21,121.793,32.0069,5.1507,-9.4992,-4.4038,0.97287,3.8475,185,25.2647,192.202,4.1436,3.8475,3.8475,4.1436
20210723.22,121.793,32.0069,5.1507,-9.2656,-3.7707,0.99717,3.904,185,25.2301,192.276,4.1436,3.904,3.904,4.1436
20210723.23,121.793,32.0069,5.1507,-10.2411,-3.3952,1.02277,3.9455,185,24.9687,191.953,4.1436,3.9455,3.9455,4.1436
20210724,121.793,32.0069,5.1507,-9.9621,-3.2577,1.05347,4.0015,185,24.8915,191.667,4.1436,4.0015,4.0015,4.1436
20210724.01,121.793,32.0069,5.1507,-10.0102,-3.0602,1.0741,4.0673,185,24.6748,191.433,4.5556,4.0673,4.0673,4.5556
20210724.02,121.793,32.0069,5.1507,-10.1822,-2.9527,1.09389,4.1287,185,24.4868,191.253,4.5556,4.1287,4.1287,4.5556
20210724.03,121.793,32.0069,5.1507,-9.6444,-3.0497,1.11105,4.2037,185,24.2201,191.164,4.5556,4.2038,4.2038,4.5556
20210724.04,121.793,32.0069,5.1507,-8.78,-3.6222,1.11208,4.287,185,23.9106,191.439,4.5556,4.287,4.287,4.5556
20210724.05,121.793,32.0069,5.1507,-8.9997,-4.2793,1.10305,4.3309,185,23.8212,192.002,4.5556,4.3309,4.3309,4.5556
20210724.06,121.793,32.0069,5.1507,-9.2515,-4.3191,1.10273,4.3283,185,23.8827,192.562,4.5556,4.3283,4.3283,4.5556
